@swagboyq_6770770283994352901;swagboyq;144.7;swagboyq|fyp|foryou|foryoupage;14;can't stop laughing;https://tiktok.com/@swagboyq/video/6770770283994352901;./downloaded/100mil+\@swagboyq_6770770283994352901.mp4;-1;0
@angelrai07_6788835265810091266;angelrai07;234.0;angelrai07|angelrai|foryoupage|duetwithangel|tiktokindia|viral|trending|apnehisabse|love;12;Moto;https://tiktok.com/@angelrai07/video/6788835265810091266;./downloaded/100mil+\@angelrai07_6788835265810091266.mp4;1;0
@kapsalonfreedomboxmeer_6952087901459025158;kapsalonfreedomboxmeer;143.2;kapsalonfreedomboxmeer|viral|viralvideo|foryoupage|foryou;59;origineel geluid;https://tiktok.com/@kapsalonfreedomboxmeer/video/6952087901459025158;./downloaded/100mil+\@kapsalonfreedomboxmeer_6952087901459025158.mp4;0;1
@brysonstubbs_6742960477665496326;brysonstubbs;104.6;brysonstubbs|foryou|viral|fyp|trend|trending|fypage|foryoupage|carsystem|beepchallenge|beep;11;Use the sound;https://tiktok.com/@brysonstubbs/video/6742960477665496326;./downloaded/100mil+\@brysonstubbs_6742960477665496326.mp4;0;1
@khaby.lame_6949115989145537797;khaby.lame;93.4;khaby.lame|foryoupage|comic;10;son original;https://tiktok.com/@khaby.lame/video/6949115989145537797;./downloaded/90mil+\@khaby.lame_6949115989145537797.mp4;0;1
@ayushyadav7100_6787187755991551233;ayushyadav7100;105.7;ayushyadav7100|foryou|lovegoal|couplegoals|ayushyadav|cuteproposal|hearttouching;59;original sound - Ayush Yadav;https://tiktok.com/@ayushyadav7100/video/6787187755991551233;./downloaded/100mil+\@ayushyadav7100_6787187755991551233.mp4;1;0
@cycle_star_chandan_6806847127487122689;cycle_star_chandan;156.7;cycle_star_chandan|cycle_star_chandan|ସାଇକେଲ୍_ଷ୍ଟାର୍|chandan_02|dkl_talent143|guru_mahima|dhenkanal|tiktokodisha|foryoupage|viral|odisha;14;original sound;https://tiktok.com/@cycle_star_chandan/video/6806847127487122689;./downloaded/100mil+\@cycle_star_chandan_6806847127487122689.mp4;1;0
@julissavazquezs_6793953633818987782;julissavazquezs;100.6;julissavazquezs|foryoupage|babylove|babychallenge|TheReplay|fyp|babygirl|cutebabychalle|CoolRanchDace;5;original sound;https://tiktok.com/@julissavazquezs/video/6793953633818987782;./downloaded/100mil+\@julissavazquezs_6793953633818987782.mp4;-1;0
@andythesk_6877786363962477825;andythesk;105.0;andythesk|fyp|foryou|foryoupage;15;THICK;https://tiktok.com/@andythesk/video/6877786363962477825;./downloaded/100mil+\@andythesk_6877786363962477825.mp4;1;0
@usman_tz_6804051680540364033;usman_tz;95.6;usman_tz|horro|comedy|1soul|usman69|sarman|sarfarazsfz|boss1s|foryoupage|tikokindia|content;23;MAUT KA JHOOLA;https://tiktok.com/@usman_tz/video/6804051680540364033;./downloaded/90mil+\@usman_tz_6804051680540364033.mp4;1;0
@stuntman.sam_6811619120983854341;stuntman.sam;171.1;stuntman.sam|Raptor|raptorlove|shareyourplaylist|idknever|smallgestures|foryou|fyp|foryoupage|universalstudios;16;original sound;https://tiktok.com/@stuntman.sam/video/6811619120983854341;./downloaded/100mil+\@stuntman.sam_6811619120983854341.mp4;0;1
@sam.spitz_6820363687908347142;sam.spitz;128.7;sam.spitz|fypg|forupage|fürdich|foryoupage|dog|spitz|kleinspitz|pomeranian|fyp|fürdichseite|fypシ|foryou|fy|fürdichpage;15;Дикая львица;https://tiktok.com/@sam.spitz/video/6820363687908347142;./downloaded/100mil+\@sam.spitz_6820363687908347142.mp4;-1;0
@youneszarou_6800725196450909445;youneszarou;121.9;youneszarou|yzfamily|sotiktok|tutorial|foryoupage|fürdich;26;Originalton;https://tiktok.com/@youneszarou/video/6800725196450909445;./downloaded/100mil+\@youneszarou_6800725196450909445.mp4;-1;0
@thekhaleesicat_6854586589989833990;thekhaleesicat;99.7;thekhaleesicat|trend|joke|Khaleesi|funny|kittensoftiktok|foryou|fyp|foryoupage|cute|catsoftiktok;6;hahahahahaha;https://tiktok.com/@thekhaleesicat/video/6854586589989833990;./downloaded/90mil+\@thekhaleesicat_6854586589989833990.mp4;0;0
@deepakjoshi.102_6800664456671104258;deepakjoshi.102;103.6;deepakjoshi.102|foryou|trending|trend|foryoupage;10;Hue Bechain;https://tiktok.com/@deepakjoshi.102/video/6800664456671104258;./downloaded/100mil+\@deepakjoshi.102_6800664456671104258.mp4;0;0
@saifbmx19_6818395093867760898;saifbmx19;115.3;saifbmx19|saifbmx|bmx|bmxfail|bmxindia|teamd17|foryoupage|foryou|tiktokindia;10;Dhola Aayo Re Remix;https://tiktok.com/@saifbmx19/video/6818395093867760898;./downloaded/100mil+\@saifbmx19_6818395093867760898.mp4;0;1
@malorielynn14_6702952481954991366;malorielynn14;101.4;malorielynn14|fails|summer|foryou|foryoupage|trending|featureme;11;Wraith - Y2K Remix;https://tiktok.com/@malorielynn14/video/6702952481954991366;./downloaded/100mil+\@malorielynn14_6702952481954991366.mp4;0;0
@caarlwin_6915810594624916738;caarlwin;92.0;caarlwin|pourtoi|viral|satisfying|satisfaction|fyp|foryoupage|scotch;15;Vroom Vroom;https://tiktok.com/@caarlwin/video/6915810594624916738;./downloaded/90mil+\@caarlwin_6915810594624916738.mp4;1;0
@wasildaoud_6932568246314896645;wasildaoud;114.5;wasildaoud|foryoupage|foryou;20;original sound;https://tiktok.com/@wasildaoud/video/6932568246314896645;./downloaded/100mil+\@wasildaoud_6932568246314896645.mp4;0;1
@condsty_6799582703667694853;condsty;150.9;condsty|foryou|foryoupage|fürdich;12;original sound - Shaikh Sohil;https://tiktok.com/@condsty/video/6799582703667694853;./downloaded/100mil+\@condsty_6799582703667694853.mp4;-1;0
@davidbeck_6899530795900341506;davidbeck;107.1;davidbeck|watchmegrow|onlinedating|xyzbca|asmr|satisfying|fy|fyp|fypg|foryou|foryoupage|foryourpage|duet|trending|viral|4u;31;original sound;https://tiktok.com/@davidbeck/video/6899530795900341506;./downloaded/100mil+\@davidbeck_6899530795900341506.mp4;-1;0
@theliceangels_6876871769878203654;theliceangels;138.3;theliceangels|Liceremoval|Headlice|Piojos|Foryou|Foryoupage|Thousandsofbugs|Theliceangels|Corpuschristitexas|Fyp|Superlice;20;Fire ;https://tiktok.com/@theliceangels/video/6876871769878203654;./downloaded/100mil+\@theliceangels_6876871769878203654.mp4;0;0
@thelasfam_6797126679094463750;thelasfam;132.3;thelasfam|behindthescenes|baby|flying|foryou|foryoupage|viral|fyp;10;Wing$;https://tiktok.com/@thelasfam/video/6797126679094463750;./downloaded/100mil+\@thelasfam_6797126679094463750.mp4;1;0
@youtwotv_6747876207230012677;youtwotv;218.6;youtwotv|foryou|foryoupage|comedy;51;original sound;https://tiktok.com/@youtwotv/video/6747876207230012677;./downloaded/100mil+\@youtwotv_6747876207230012677.mp4;0;1
@mahesh_production_6806889809475407110;mahesh_production;108.5;mahesh_production|followme|instagram|maheshpaswan|brt_muser|virał|trending|duet|edutok|tiktokindia|foryoupage;13;original sound;https://tiktok.com/@mahesh_production/video/6806889809475407110;./downloaded/100mil+\@mahesh_production_6806889809475407110.mp4;1;0
@tanveer_zayn_6731700256058248449;tanveer_zayn;95.8;tanveer_zayn|teamnawab|foryou|foryoupage;13;original sound - Tanveer Qureshi;https://tiktok.com/@tanveer_zayn/video/6731700256058248449;./downloaded/90mil+\@tanveer_zayn_6731700256058248449.mp4;1;0
@tanwirali7_6962934184742554885;tanwirali7;98.2;tanwirali7|рек|fyp|foryou|foryoupage;22;Jalebi Baby;https://tiktok.com/@tanwirali7/video/6962934184742554885;./downloaded/90mil+\@tanwirali7_6962934184742554885.mp4;1;0
@youneszarou_6932043807835852037;youneszarou;166.3;youneszarou|yzfamily|fürdich|fyp|tutorial|foryoupage;15;Originalton;https://tiktok.com/@youneszarou/video/6932043807835852037;./downloaded/100mil+\@youneszarou_6932043807835852037.mp4;0;1
@edcscott_6797876087880682757;edcscott;113.2;edcscott|foryou|fyp|foryoupage|viral|freeruning|parkour;10;Level Up;https://tiktok.com/@edcscott/video/6797876087880682757;./downloaded/100mil+\@edcscott_6797876087880682757.mp4;1;0
@yusufbmx_6836348199725288706;yusufbmx;120.1;yusufbmx|bmx|bmxboy|yusufbmx|sports|bmxlife|bmxyusuf|tiktokindia|foryoupage;10;Dhola Aayo Re Remix;https://tiktok.com/@yusufbmx/video/6836348199725288706;./downloaded/100mil+\@yusufbmx_6836348199725288706.mp4;1;0
@sarah_crybaby_6801285729054952709;sarah_crybaby;106.5;sarah_crybaby|art|keyboard|instagram|socialmedia|paint|fyp|foryoupage|insta|ombre;11;Kesha - Take It Off;https://tiktok.com/@sarah_crybaby/video/6801285729054952709;./downloaded/100mil+\@sarah_crybaby_6801285729054952709.mp4;0;0
@aakankshas30_6797716808263683329;aakankshas30;132.2;aakankshas30|foryoupage|fyp|hitandrun;14;original sound - 🌙 chand 🌙;https://tiktok.com/@aakankshas30/video/6797716808263683329;./downloaded/100mil+\@aakankshas30_6797716808263683329.mp4;1;0
@relaxedbryan_6957882564694658309;relaxedbryan;93.7;relaxedbryan|viralmexicanmomforyoupagefunnypendejocrazyfyplikefollow;8;sonido original;https://tiktok.com/@relaxedbryan/video/6957882564694658309;./downloaded/90mil+\@relaxedbryan_6957882564694658309.mp4;-1;0
@mohak.narang_6793980649884732674;mohak.narang;94.5;mohak.narang|Sohak|couplegoals|foryoupage|trending;20;original sound - faizan shaikh🇮🇳;https://tiktok.com/@mohak.narang/video/6793980649884732674;./downloaded/90mil+\@mohak.narang_6793980649884732674.mp4;1;0
@style_6802998465971391749;style;94.0;style|foryou|fyp|foryoupage;10;Sunday Morning;https://tiktok.com/@style/video/6802998465971391749;./downloaded/90mil+\@style_6802998465971391749.mp4;1;0
@robbyandpenny_6811205851047578886;robbyandpenny;110.9;robbyandpenny|fruitninja|foryoupage|viral;18;original sound;https://tiktok.com/@robbyandpenny/video/6811205851047578886;./downloaded/100mil+\@robbyandpenny_6811205851047578886.mp4;0;1
@realhyperman_6826701337095425285;realhyperman;98.8;realhyperman|tutorial|foryou|foryoupage|sotiktok|fürdich|bts;19;оригинальный звук;https://tiktok.com/@realhyperman/video/6826701337095425285;./downloaded/90mil+\@realhyperman_6826701337095425285.mp4;0;1
@nikolasplytas_6827906377395031302;nikolasplytas;91.4;nikolasplytas|foryoupage|foryou|watersports;15;Laxed (Siren Beat);https://tiktok.com/@nikolasplytas/video/6827906377395031302;./downloaded/90mil+\@nikolasplytas_6827906377395031302.mp4;1;0
@virajchopra11_6773924691640929541;virajchopra11;108.5;virajchopra11|foryoupage;10;original sound - Dev;https://tiktok.com/@virajchopra11/video/6773924691640929541;./downloaded/100mil+\@virajchopra11_6773924691640929541.mp4;1;0
@jazlynebaybee_6814512525250530566;jazlynebaybee;122.3;jazlynebaybee|fyp|foryou|foryoupage|cookislands|korean|petlife|bestfandom|workdistractions|siblingcheck|OpenForDelivery|couple;15;Laxed (Siren Beat);https://tiktok.com/@jazlynebaybee/video/6814512525250530566;./downloaded/100mil+\@jazlynebaybee_6814512525250530566.mp4;1;0
@green.rabbit_6887192120709401858;green.rabbit;92.4;green.rabbit|foryoupage|foryou;59;оригинальный звук;https://tiktok.com/@green.rabbit/video/6887192120709401858;./downloaded/90mil+\@green.rabbit_6887192120709401858.mp4;1;0
@animaledventures_6807560022919302405;animaledventures;172.4;animaledventures|omg|foryou|foryoupage;6;original sound;https://tiktok.com/@animaledventures/video/6807560022919302405;./downloaded/100mil+\@animaledventures_6807560022919302405.mp4;0;1
@memmesson_6830076172534172933;memmesson;110.9;memmesson|foryoupage|fup|mmoss|food;13;Banana (feat. Shaggy) [DJ FLe - Minisiren Remix];https://tiktok.com/@memmesson/video/6830076172534172933;./downloaded/100mil+\@memmesson_6830076172534172933.mp4;1;0
@haseenansari094_6839351112647052546;haseenansari094;91.0;haseenansari094|sushantsinghrajput|foryou|foryoupage|treanding|tik_tok_india;15;original sound;https://tiktok.com/@haseenansari094/video/6839351112647052546;./downloaded/90mil+\@haseenansari094_6839351112647052546.mp4;0;1
@bellapoarch_6862153058223197445;bellapoarch;612.6;bellapoarch|fyp;10;M to the B;https://tiktok.com/@bellapoarch/video/6862153058223197445;./downloaded/100mil+\@bellapoarch_6862153058223197445.mp4;1;0
@fredziownik_art_6911406868699073798;fredziownik_art;247.8;fredziownik_art|dlaciebie|tiktokart|drawing|fyp;26;Deep End;https://tiktok.com/@fredziownik_art/video/6911406868699073798;./downloaded/100mil+\@fredziownik_art_6911406868699073798.mp4;1;0
@chipmunksoftiktok_6941010483021466885;chipmunksoftiktok;245.2;chipmunksoftiktok|fyp|wholesome|viral|dinky|chipmunk;15;original sound;https://tiktok.com/@chipmunksoftiktok/video/6941010483021466885;./downloaded/100mil+\@chipmunksoftiktok_6941010483021466885.mp4;0;1
@spencer2thewest_6916965467907263750;spencer2thewest;236.0;spencer2thewest|Wee|fyp|jump|jumping|viral|weememes|weeme;8;Follow weeememes;https://tiktok.com/@spencer2thewest/video/6916965467907263750;./downloaded/100mil+\@spencer2thewest_6916965467907263750.mp4;0;0
@jebunggg_6843456587017866497;jebunggg;199.9;jebunggg|fyp|sing|vine;8;original sound - Jessica Bunga;https://tiktok.com/@jebunggg/video/6843456587017866497;./downloaded/100mil+\@jebunggg_6843456587017866497.mp4;-1;0
@kelly_bove_6855066585514659077;kelly_bove;166.7;kelly_bove|fyp|foryoupage|tiktokdogs;13;Love Story;https://tiktok.com/@kelly_bove/video/6855066585514659077;./downloaded/100mil+\@kelly_bove_6855066585514659077.mp4;1;0
@itsniane_6926966356478856450;itsniane;104.7;itsniane|foryou|fyp|parents;12;Sarah Paulson crying in a British accent;https://tiktok.com/@itsniane/video/6926966356478856450;./downloaded/100mil+\@itsniane_6926966356478856450.mp4;0;0
@ox_zung_6954734740633128194;ox_zung;143.8;ox_zung|이어찍기|추천|fyp|viral|xyzbca|korean|おすすめ;11;오리지널 사운드 - 원정맨 WonJeong;https://tiktok.com/@ox_zung/video/6954734740633128194;./downloaded/100mil+\@ox_zung_6954734740633128194.mp4;0;1
@lovelydrxgon_6907005147801521413;lovelydrxgon;182.1;lovelydrxgon|army|fyp|notaMP;27;original sound;https://tiktok.com/@lovelydrxgon/video/6907005147801521413;./downloaded/100mil+\@lovelydrxgon_6907005147801521413.mp4;-1;0
@kiki.tiel_6902455027269389570;kiki.tiel;91.5;kiki.tiel|cockatielsoftiktok|birds|fyp|for;15;original sound;https://tiktok.com/@kiki.tiel/video/6902455027269389570;./downloaded/90mil+\@kiki.tiel_6902455027269389570.mp4;-1;0
@edjcontreras_6817924817761651974;edjcontreras;213.1;edjcontreras|dance|flipbook|foryou|fyp;15;Laxed (Siren Beat);https://tiktok.com/@edjcontreras/video/6817924817761651974;./downloaded/100mil+\@edjcontreras_6817924817761651974.mp4;1;0
@ox_zung_6938406663749684481;ox_zung;150.3;ox_zung|이어찍기|추천|fyp|viral|xyzbca|korean|おすすめ;13;오리지널 사운드 - 원정맨 WonJeong;https://tiktok.com/@ox_zung/video/6938406663749684481;./downloaded/100mil+\@ox_zung_6938406663749684481.mp4;0;1
@brittneyandzion_6916593920029756677;brittneyandzion;98.0;brittneyandzion|tiger|zion|bigcat|animals|fyp;32;original sound;https://tiktok.com/@brittneyandzion/video/6916593920029756677;./downloaded/90mil+\@brittneyandzion_6916593920029756677.mp4;1;0
@harelasafs_6927953729798884609;harelasafs;156.1;harelasafs|seniorita|fyp;11;original sound;https://tiktok.com/@harelasafs/video/6927953729798884609;./downloaded/100mil+\@harelasafs_6927953729798884609.mp4;0;1
@ox_zung_6957703087750466818;ox_zung;167.2;ox_zung|이어찍기|추천|fyp|viral|xyzbca|korean|おすすめ;12;오리지널 사운드 - 원정맨 WonJeong;https://tiktok.com/@ox_zung/video/6957703087750466818;./downloaded/100mil+\@ox_zung_6957703087750466818.mp4;-1;0
@beatboxjcop_6889681500137164034;beatboxjcop;172.0;beatboxjcop|beatboxchallenge|jinjocrew|fyp|추천;39;오리지널 사운드 - J-COP;https://tiktok.com/@beatboxjcop/video/6889681500137164034;./downloaded/100mil+\@beatboxjcop_6889681500137164034.mp4;0;0
@garett__nolan_6886863579765689606;garett__nolan;160.6;garett__nolan|fyp|voiceeffects;13;original sound;https://tiktok.com/@garett__nolan/video/6886863579765689606;./downloaded/100mil+\@garett__nolan_6886863579765689606.mp4;-1;0
@ronaldwilliamsofficial_6943253205765623045;ronaldwilliamsofficial;105.5;ronaldwilliamsofficial|ronaldwilliams|fyp|foryou|xyzbca;56;See You Again (Piano Arrangement);https://tiktok.com/@ronaldwilliamsofficial/video/6943253205765623045;./downloaded/100mil+\@ronaldwilliamsofficial_6943253205765623045.mp4;1;0
@minging888_6881121438632267010;minging888;141.3;minging888|dogsoftiktok|dogs|puppy|fyp|outfit;25;Tampa Curhat Beat;https://tiktok.com/@minging888/video/6881121438632267010;./downloaded/100mil+\@minging888_6881121438632267010.mp4;1;0
@nintendo.grl_6899095245141691650;nintendo.grl;113.3;nintendo.grl|;46;original sound;https://tiktok.com/@nintendo.grl/video/6899095245141691650;./downloaded/100mil+\@nintendo.grl_6899095245141691650.mp4;-1;0
@aiden_m365_6813835842323320069;aiden_m365;90.2;aiden_m365|plum|deaf|blind|doublemerle|fyp|fypage|cute|dog;26;Surrender;https://tiktok.com/@aiden_m365/video/6813835842323320069;./downloaded/90mil+\@aiden_m365_6813835842323320069.mp4;1;0
@abisicari_6958203317411499269;abisicari;137.9;abisicari|fyp|otaku;9;Ha Ha Ha;https://tiktok.com/@abisicari/video/6958203317411499269;./downloaded/100mil+\@abisicari_6958203317411499269.mp4;0;1
@ligmafrenchfries_6836563530473344261;ligmafrenchfries;96.6;ligmafrenchfries|fyp;15;Kolors;https://tiktok.com/@ligmafrenchfries/video/6836563530473344261;./downloaded/90mil+\@ligmafrenchfries_6836563530473344261.mp4;0;0
@tillyramsay_6946241145101929734;tillyramsay;107.6;tillyramsay|fyp;8;the real sorority check;https://tiktok.com/@tillyramsay/video/6946241145101929734;./downloaded/100mil+\@tillyramsay_6946241145101929734.mp4;-1;0
@minecraft_noon_6887911738507840770;minecraft_noon;160.3;minecraft_noon|minecraft|minecraftpe|minecraftbuilding|satisfying|build|house|foryou|pourtoi|tiktok|fyp|tendance|tiktok;30;original sound;https://tiktok.com/@minecraft_noon/video/6887911738507840770;./downloaded/100mil+\@minecraft_noon_6887911738507840770.mp4;-1;0
@ricecowboy_6935536179399953670;ricecowboy;139.7;ricecowboy|rabbit|rabbits|rabbitrescue|rabbitsoftiktok|bunny|bunnies|bunniesoftiktok|bunnyrescue|abc|xyz|fyp|foryou;18;Lonely;https://tiktok.com/@ricecowboy/video/6935536179399953670;./downloaded/100mil+\@ricecowboy_6935536179399953670.mp4;1;0
@ox_zung_6910202622200909058;ox_zung;138.1;ox_zung|이어찍기|추천|fyp|viral|funny|xyzbca|korean|おすすめ;10;오리지널 사운드 - 원정맨;https://tiktok.com/@ox_zung/video/6910202622200909058;./downloaded/100mil+\@ox_zung_6910202622200909058.mp4;1;0
@skywaymisfits_6938045656640605445;skywaymisfits;147.9;skywaymisfits|skywaymisfits|floridafishing|goliath|grouper|fyp|xyzbca|tampa|family|bangenergy;59;original sound;https://tiktok.com/@skywaymisfits/video/6938045656640605445;./downloaded/100mil+\@skywaymisfits_6938045656640605445.mp4;-1;0
@korasplanet_6857970538422357253;korasplanet;103.7;korasplanet|duet|popcornduet|fyp|foryou|xyzbca|ThisIsBliss|OutfitChange|GetFit|ACupgrade;14;original sound - ᴊ ᴍ ᴋ ᴏ;https://tiktok.com/@korasplanet/video/6857970538422357253;./downloaded/100mil+\@korasplanet_6857970538422357253.mp4;0;1
@.baby.frogs_6955517063230278918;.baby.frogs;121.7;.baby.frogs|frogarmy|tadpoles|pool|nature|fyp;21;original sound;https://tiktok.com/@.baby.frogs/video/6955517063230278918;./downloaded/100mil+\@.baby.frogs_6955517063230278918.mp4;-1;0
@tommasomasino1_6930643307429170437;tommasomasino1;119.3;tommasomasino1|collage|fyp|hello|🦋|ciao|salut;15;son original;https://tiktok.com/@tommasomasino1/video/6930643307429170437;./downloaded/100mil+\@tommasomasino1_6930643307429170437.mp4;1;0
@azchpn_6894578098059201794;azchpn;102.9;azchpn|poodle|fyp|dogsoftiktok|foryourpage|犬|トイプードル;14;オリジナル楽曲 - Panna;https://tiktok.com/@azchpn/video/6894578098059201794;./downloaded/100mil+\@azchpn_6894578098059201794.mp4;0;0
@dobyandblue_6798926213487348998;dobyandblue;127.5;dobyandblue|prank|corgi|dog|fyp|foryourpage;10;original sound;https://tiktok.com/@dobyandblue/video/6798926213487348998;./downloaded/100mil+\@dobyandblue_6798926213487348998.mp4;-1;0
@jaykindafunny8_6911384624874736902;jaykindafunny8;138.0;jaykindafunny8|fyp|foryou|muñañyo;18;original sound;https://tiktok.com/@jaykindafunny8/video/6911384624874736902;./downloaded/100mil+\@jaykindafunny8_6911384624874736902.mp4;-1;0
@mascotzoli_6899854914390936838;mascotzoli;99.1;mascotzoli|bodychallenge|megantheestallion|fyp|mascotzoli;16;Body;https://tiktok.com/@mascotzoli/video/6899854914390936838;./downloaded/90mil+\@mascotzoli_6899854914390936838.mp4;1;0
@ox_zung_6918375185200598273;ox_zung;152.7;ox_zung|이어찍기|추천|fyp|viral|funny|xyzbca|おすすめ;18;오리지널 사운드 - 원정맨 WonJeong;https://tiktok.com/@ox_zung/video/6918375185200598273;./downloaded/100mil+\@ox_zung_6918375185200598273.mp4;0;1
@namenimsand_6911607360075091202;namenimsand;108.9;namenimsand|fyp|foryou|2020;13;Goodbye ;https://tiktok.com/@namenimsand/video/6911607360075091202;./downloaded/100mil+\@namenimsand_6911607360075091202.mp4;1;0
@nathangrayy_6905061246006037766;nathangrayy;147.0;nathangrayy|fyp|ceoofwax|viral|wax|holiday;15;Adderall (Corvette Corvette);https://tiktok.com/@nathangrayy/video/6905061246006037766;./downloaded/100mil+\@nathangrayy_6905061246006037766.mp4;1;0
@leorsaghian5_6856594764410653957;leorsaghian5;91.2;leorsaghian5|fyp|SummerDIY|InMyAEJeans|CloudBread|lovestory|taylorswift;11;Love Story;https://tiktok.com/@leorsaghian5/video/6856594764410653957;./downloaded/90mil+\@leorsaghian5_6856594764410653957.mp4;0;0
@alliesparks_6901888901036756230;alliesparks;229.7;alliesparks|married|pranks|foryou|fyp;59;Monkeys Spinning Monkeys;https://tiktok.com/@alliesparks/video/6901888901036756230;./downloaded/100mil+\@alliesparks_6901888901036756230.mp4;1;0
@cayladiane94_6917372597252459781;cayladiane94;164.8;cayladiane94|drink|shots|summertime|fyp;30;Drink (Dirty Extended);https://tiktok.com/@cayladiane94/video/6917372597252459781;./downloaded/100mil+\@cayladiane94_6917372597252459781.mp4;0;0
@jiraer23_6931461393459809542;jiraer23;91.1;jiraer23|fyp|foryou|veryfunny|dog|meme|clip;10;SugarCrash!;https://tiktok.com/@jiraer23/video/6931461393459809542;./downloaded/90mil+\@jiraer23_6931461393459809542.mp4;1;0
@jigpx_6905042838283668742;jigpx;101.9;jigpx|fyp|animation|3d;10;original sound;https://tiktok.com/@jigpx/video/6905042838283668742;./downloaded/100mil+\@jigpx_6905042838283668742.mp4;-1;0
@whamoscruzz_6934634852042001665;whamoscruzz;95.4;whamoscruzz|whamos|fyp|trending;35;Heartbreak Anniversary;https://tiktok.com/@whamoscruzz/video/6934634852042001665;./downloaded/90mil+\@whamoscruzz_6934634852042001665.mp4;1;0
@youneszarou_6887124809755446530;youneszarou;160.7;youneszarou|yzfamily|tutorial|foryoupage|fürdich|fyp|yullbeyz;12;Cradles;https://tiktok.com/@youneszarou/video/6887124809755446530;./downloaded/100mil+\@youneszarou_6887124809755446530.mp4;1;0
@sand.tagious_6858016121933581574;sand.tagious;101.4;sand.tagious|satisfying|asmr|fyp;32;original sound;https://tiktok.com/@sand.tagious/video/6858016121933581574;./downloaded/100mil+\@sand.tagious_6858016121933581574.mp4;1;0
@julieb57_6901462333193817349;julieb57;125.5;julieb57|babypumpitchallenge|fyp|babydorian;15;original sound;https://tiktok.com/@julieb57/video/6901462333193817349;./downloaded/100mil+\@julieb57_6901462333193817349.mp4;1;0
@dudeperfect_6816330999392161029;dudeperfect;129.8;dudeperfect|fyp|foryou|dudeperfect|trickshot;12;Lalala;https://tiktok.com/@dudeperfect/video/6816330999392161029;./downloaded/100mil+\@dudeperfect_6816330999392161029.mp4;1;0
@foodie.beats_6917599459073412354;foodie.beats;138.5;foodie.beats|chocolate|sweets|sprinkles|cake|tiktokfood|fyp|satisfying|odlysatisfying|chocolatelover|desserts;21;Conga;https://tiktok.com/@foodie.beats/video/6917599459073412354;./downloaded/100mil+\@foodie.beats_6917599459073412354.mp4;0;0
@gordonramsayofficial_6857635720899693829;gordonramsayofficial;98.3;gordonramsayofficial|idiotsandwich|ramsayreacts|fyp;14;Rags2Riches (feat. ATR Son Son);https://tiktok.com/@gordonramsayofficial/video/6857635720899693829;./downloaded/90mil+\@gordonramsayofficial_6857635720899693829.mp4;1;0
@mgtenazas_6766131573898136838;mgtenazas;119.7;mgtenazas|fyp|foryou|sonevajani|maldives|tiktoktravel|travel|luxury;34;original sound;https://tiktok.com/@mgtenazas/video/6766131573898136838;./downloaded/100mil+\@mgtenazas_6766131573898136838.mp4;-1;0
@officialsalicerose_6800818327896820998;officialsalicerose;99.9;officialsalicerose|fyp;18;original sound;https://tiktok.com/@officialsalicerose/video/6800818327896820998;./downloaded/90mil+\@officialsalicerose_6800818327896820998.mp4;1;0
@designhouse.olivia_6925689471962746117;designhouse.olivia;108.8;designhouse.olivia|room|fyp|foryou|design|designhouse|hometour;14;Hold On;https://tiktok.com/@designhouse.olivia/video/6925689471962746117;./downloaded/100mil+\@designhouse.olivia_6925689471962746117.mp4;1;0
@yueli51_6905721488943451397;yueli51;113.7;yueli51|diy|phoneshell|foryou|phonecover|foryou|lovely|fyp;29;Drugs (feat. Two Feet);https://tiktok.com/@yueli51/video/6905721488943451397;./downloaded/100mil+\@yueli51_6905721488943451397.mp4;1;0
@ox_zung_6952136491355098369;ox_zung;103.7;ox_zung|이어찍기|추천|fyp|viral|xyzbca|korean|おすすめ;11;오리지널 사운드 - 원정맨 WonJeong;https://tiktok.com/@ox_zung/video/6952136491355098369;./downloaded/100mil+\@ox_zung_6952136491355098369.mp4;0;0
@taras.tolstikov_6957277807219068165;taras.tolstikov;112.0;taras.tolstikov|fyp|art|charcoaldrawing|viral|drawingprocess|portrait|queer|artprogress|CallMeByYourName|рисунок|nfts|nftartworkcrypto;59;original sound;https://tiktok.com/@taras.tolstikov/video/6957277807219068165;./downloaded/100mil+\@taras.tolstikov_6957277807219068165.mp4;0;1
@dimpu_7_6825256462269402369;dimpu_7;147.1;dimpu_7|fyp|likeforlike;13;original sound - George ;https://tiktok.com/@dimpu_7/video/6825256462269402369;./downloaded/100mil+\@dimpu_7_6825256462269402369.mp4;1;0
@fitness.samka_6942899980390649090;fitness.samka;172.4;fitness.samka|foryou|fyp|reaction;21;Astronaut In The Ocean;https://tiktok.com/@fitness.samka/video/6942899980390649090;./downloaded/100mil+\@fitness.samka_6942899980390649090.mp4;-1;0
@fitness.samka_6942937225705311490;fitness.samka;126.3;fitness.samka|foryou|fyp|reaction;21;Boom, Boom, Boom, Boom!!;https://tiktok.com/@fitness.samka/video/6942937225705311490;./downloaded/100mil+\@fitness.samka_6942937225705311490.mp4;1;0
@.epic_moments__6955847075842067717;.epic_moments_;91.7;.epic_moments_|respectfypfürdichLiveForTheChallenge|bosslikeabosSwtfskillamazingbossviral;14;оригинальный звук;https://tiktok.com/@.epic_moments_/video/6955847075842067717;./downloaded/90mil+\@.epic_moments__6955847075842067717.mp4;0;1
